record_index,sample_id,model_profile_id,condition,true_label,predicted_label,reference_model,attribution_scale,citation_count,distinct_cited_feature_count,top_five_overlap_count,cited_absolute_attribution_sum,mean_cited_reference_rank,best_cited_reference_rank,worst_cited_reference_rank,cited_features,reference_total_absolute_attribution,reference_top_five_absolute_attribution,reference_top_five_features,top_five_overlap_fraction,top_five_jaccard,attribution_mass_coverage,relative_to_reference_top_five_mass
14,pilot_015,a67a0af8f3def092,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0309750520996,22.4,12,30,"('L4_DST_PORT', 'FTP_COMMAND_RET_CODE', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'TCP_WIN_MAX_IN')",0.485358099738,0.237244349186,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'L7_PROTO')",0,0,0.0638189660714,0.130561811929
14,pilot_015,a67a0af8f3def092,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0427833399611,19,12,30,"('TCP_FLAGS', 'L4_DST_PORT', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_IN_PKTS')",0.485358099738,0.237244349186,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'L7_PROTO')",0,0,0.08814798802,0.180334495249
15,pilot_016,553bcc9c6d95c3ee,deterministic_text,DoS,DoS,logistic_regression,DoS log-odds,5,5,3,15.7436657768,7.2,1,18,"('RETRANSMITTED_IN_PKTS', 'IN_PKTS', 'RETRANSMITTED_IN_BYTES', 'L4_DST_PORT', 'OUT_PKTS')",31.0521625092,20.7700723309,"('RETRANSMITTED_IN_PKTS', 'IN_PKTS', 'RETRANSMITTED_IN_BYTES', 'NUM_PKTS_256_TO_512_BYTES', 'DURATION_OUT')",0.6,0.428571428571,0.507007065035,0.757997638425
15,pilot_016,553bcc9c6d95c3ee,structured,DoS,DoS,logistic_regression,DoS log-odds,5,5,3,15.5877376041,9.2,1,28,"('RETRANSMITTED_IN_PKTS', 'RETRANSMITTED_IN_BYTES', 'NUM_PKTS_1024_TO_1514_BYTES', 'IN_PKTS', 'L4_DST_PORT')",31.0521625092,20.7700723309,"('RETRANSMITTED_IN_PKTS', 'IN_PKTS', 'RETRANSMITTED_IN_BYTES', 'NUM_PKTS_256_TO_512_BYTES', 'DURATION_OUT')",0.6,0.428571428571,0.501985573451,0.750490289861
15,pilot_016,553bcc9c6d95c3ee,deterministic_text,DoS,DoS,random_forest,DoS probability,5,5,0,0.0530955087883,20.2,9,29,"('RETRANSMITTED_IN_PKTS', 'IN_PKTS', 'RETRANSMITTED_IN_BYTES', 'L4_DST_PORT', 'OUT_PKTS')",0.607981201684,0.270584304801,"('MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS')",0,0,0.0873308395741,0.196225382797
15,pilot_016,553bcc9c6d95c3ee,structured,DoS,DoS,random_forest,DoS probability,5,5,0,0.0298903982747,25.4,14,35,"('RETRANSMITTED_IN_PKTS', 'RETRANSMITTED_IN_BYTES', 'NUM_PKTS_1024_TO_1514_BYTES', 'IN_PKTS', 'L4_DST_PORT')",0.607981201684,0.270584304801,"('MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS')",0,0,0.0491633593142,0.110466119965
16,pilot_017,ad28cc668aafb180,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.446190124878,19.2,8,43,"('FTP_COMMAND_RET_CODE', 'L4_DST_PORT', 'PROTOCOL', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES')",5.60003482252,3.57851621823,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'L7_PROTO', 'SERVER_TCP_FLAGS')",0,0,0.0796763125622,0.124685790889
16,pilot_017,ad28cc668aafb180,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.354364592537,18,8,27,"('FTP_COMMAND_RET_CODE', 'L4_DST_PORT', 'TCP_FLAGS', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS')",5.60003482252,3.57851621823,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'L7_PROTO', 'SERVER_TCP_FLAGS')",0,0,0.0632789980362,0.0990255656049
16,pilot_017,ad28cc668aafb180,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0234217161393,27.6,15,41,"('FTP_COMMAND_RET_CODE', 'L4_DST_PORT', 'PROTOCOL', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES')",0.500017921375,0.233292397407,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0468417533413,0.100396396967
16,pilot_017,ad28cc668aafb180,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0389410757209,19.2,15,27,"('FTP_COMMAND_RET_CODE', 'L4_DST_PORT', 'TCP_FLAGS', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS')",0.500017921375,0.233292397407,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0778793600313,0.166919608842
17,pilot_018,5c2b6c56dce5729e,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.390866611589,21.6,10,40,"('FTP_COMMAND_RET_CODE', 'L4_DST_PORT', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS')",6.2321870324,3.64834067327,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'L7_PROTO', 'NUM_PKTS_UP_TO_128_BYTES')",0,0,0.0627174071568,0.107135447754
17,pilot_018,5c2b6c56dce5729e,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.454986759949,17.8,10,27,"('FTP_COMMAND_RET_CODE', 'L4_DST_PORT', 'IN_PKTS', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS')",6.2321870324,3.64834067327,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'L7_PROTO', 'NUM_PKTS_UP_TO_128_BYTES')",0,0,0.0730059540228,0.12471060153
17,pilot_018,5c2b6c56dce5729e,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0442789432681,18.6,13,29,"('FTP_COMMAND_RET_CODE', 'L4_DST_PORT', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS')",0.543740911562,0.272671879921,"('MIN_TTL', 'MIN_IP_PKT_LEN', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'NUM_PKTS_UP_TO_128_BYTES')",0,0,0.0814339004599,0.162389107674
17,pilot_018,5c2b6c56dce5729e,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0514827867012,17.2,11,29,"('FTP_COMMAND_RET_CODE', 'L4_DST_PORT', 'IN_PKTS', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS')",0.543740911562,0.272671879921,"('MIN_TTL', 'MIN_IP_PKT_LEN', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'NUM_PKTS_UP_TO_128_BYTES')",0,0,0.094682569596,0.188808566238
18,pilot_019,b53eccbe1844e13e,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.216915952236,23.8,9,36,"('IN_PKTS', 'IN_BYTES', 'TCP_FLAGS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS')",5.90018607607,4.23543734176,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'LONGEST_FLOW_PKT', 'MAX_IP_PKT_LEN')",0,0,0.0367642561505,0.0512145345883
18,pilot_019,b53eccbe1844e13e,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.216915952236,23.8,9,36,"('IN_PKTS', 'IN_BYTES', 'L4_DST_PORT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS')",5.90018607607,4.23543734176,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'LONGEST_FLOW_PKT', 'MAX_IP_PKT_LEN')",0,0,0.0367642561505,0.0512145345883
18,pilot_019,b53eccbe1844e13e,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0323756275723,27.2,6,36,"('IN_PKTS', 'IN_BYTES', 'TCP_FLAGS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS')",0.487759577826,0.23893293295,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0663762005793,0.135500900494
18,pilot_019,b53eccbe1844e13e,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0323756275723,27.2,6,36,"('IN_PKTS', 'IN_BYTES', 'L4_DST_PORT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS')",0.487759577826,0.23893293295,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0663762005793,0.135500900494
19,pilot_020,ee719fdfbf19c4dd,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.0702941151828,30,20,41,"('IN_PKTS', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'RETRANSMITTED_IN_PKTS')",6.16649714406,4.15954590131,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL')",0,0,0.0113993590754,0.01689946856
19,pilot_020,ee719fdfbf19c4dd,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.227614321912,29,8,41,"('OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'TCP_FLAGS', 'TCP_WIN_MAX_IN')",6.16649714406,4.15954590131,"('SERVER_TCP_FLAGS', 'MIN_IP_PKT_LEN', 'L7_PROTO', 'MIN_TTL', 'MAX_TTL')",0,0,0.0369114452816,0.0547209544775
19,pilot_020,ee719fdfbf19c4dd,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0342421975897,24,10,40,"('IN_PKTS', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'RETRANSMITTED_IN_PKTS')",0.508804894105,0.242317277074,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0672992693004,0.141311416186
19,pilot_020,ee719fdfbf19c4dd,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0526080843494,18.8,10,40,"('OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'TCP_FLAGS', 'TCP_WIN_MAX_IN')",0.508804894105,0.242317277074,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.103395397644,0.217104141251
20,pilot_021,d5dd40cd630299c0,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.149227868501,29.2,14,43,"('IN_PKTS', 'IN_BYTES', 'L4_DST_PORT', 'PROTOCOL', 'FLOW_DURATION_MILLISECONDS')",10.8892171131,8.05089368785,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'SRC_TO_DST_AVG_THROUGHPUT')",0,0,0.0137041870826,0.018535565651
20,pilot_021,d5dd40cd630299c0,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.0703900720968,35.2,23,44,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'L4_SRC_PORT', 'L4_DST_PORT')",10.8892171131,8.05089368785,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SHORTEST_FLOW_PKT', 'SRC_TO_DST_AVG_THROUGHPUT')",0,0,0.00646419952562,0.008743137697
20,pilot_021,d5dd40cd630299c0,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0394918389422,20,9,30,"('IN_PKTS', 'IN_BYTES', 'L4_DST_PORT', 'PROTOCOL', 'FLOW_DURATION_MILLISECONDS')",0.580766496876,0.299766999465,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'OUT_PKTS')",0,0,0.0679995129793,0.131741782827
20,pilot_021,d5dd40cd630299c0,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0383801838911,20.8,9,34,"('IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'IN_BYTES', 'L4_SRC_PORT', 'L4_DST_PORT')",0.580766496876,0.299766999465,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'OUT_PKTS')",0,0,0.0660853959337,0.128033385795
21,pilot_022,3db8cb1f1c9b57d4,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.148964041369,29.2,14,43,"('IN_PKTS', 'L4_DST_PORT', 'PROTOCOL', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS')",10.743667316,7.95997979987,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_OUT', 'TCP_WIN_MAX_IN')",0,0,0.0138652879866,0.0187141230398
21,pilot_022,3db8cb1f1c9b57d4,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.12063396722,33,14,44,"('IN_PKTS', 'IN_BYTES', 'L4_DST_PORT', 'PROTOCOL', 'L4_SRC_PORT')",10.743667316,7.95997979987,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_OUT', 'TCP_WIN_MAX_IN')",0,0,0.0112283788832,0.0151550594666
21,pilot_022,3db8cb1f1c9b57d4,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.039422371459,19.8,9,30,"('IN_PKTS', 'L4_DST_PORT', 'PROTOCOL', 'IN_BYTES', 'FLOW_DURATION_MILLISECONDS')",0.581871292395,0.298981148495,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'OUT_PKTS')",0,0,0.0677510163747,0.13185570949
21,pilot_022,3db8cb1f1c9b57d4,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0312178092076,24,9,35,"('IN_PKTS', 'IN_BYTES', 'L4_DST_PORT', 'PROTOCOL', 'L4_SRC_PORT')",0.581871292395,0.298981148495,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'OUT_PKTS')",0,0,0.0536507121345,0.1044139718
22,pilot_023,507c297aa7f16801,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.183294952482,22,13,35,"('IN_PKTS', 'IN_BYTES', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT')",5.93402794973,4.16423073398,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'DST_TO_SRC_AVG_THROUGHPUT', 'LONGEST_FLOW_PKT')",0,0,0.0308887915652,0.0440165217037
22,pilot_023,507c297aa7f16801,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.318863758365,16.8,9,25,"('IN_PKTS', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'L4_DST_PORT')",5.93402794973,4.16423073398,"('MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'DST_TO_SRC_AVG_THROUGHPUT', 'LONGEST_FLOW_PKT')",0,0,0.0537347921287,0.0765720678643
22,pilot_023,507c297aa7f16801,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,0,0.0273667836755,24.8,18,30,"('IN_PKTS', 'IN_BYTES', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT')",0.499534302874,0.236774205011,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0547845934064,0.11558177832
22,pilot_023,507c297aa7f16801,structured,DoS,Benign,random_forest,DoS probability,5,5,0,0.0422546552275,20.6,8,30,"('IN_PKTS', 'SRC_TO_DST_AVG_THROUGHPUT', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'L4_DST_PORT')",0.499534302874,0.236774205011,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0845880953208,0.178459706899
23,pilot_024,ab417b6f53007161,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,1.65638265949,18.6,4,39,"('IN_BYTES', 'NUM_PKTS_UP_TO_128_BYTES', 'FLOW_DURATION_MILLISECONDS', 'MAX_IP_PKT_LEN', 'MIN_TTL')",9.40432656289,6.73895144268,"('DST_TO_SRC_IAT_AVG', 'DST_TO_SRC_IAT_STDDEV', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS')",0.2,0.111111111111,0.176129853468,0.245792342262
23,pilot_024,ab417b6f53007161,structured,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,1.55964684741,16,3,26,"('IN_PKTS', 'SRC_TO_DST_AVG_THROUGHPUT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'MAX_TTL')",9.40432656289,6.73895144268,"('DST_TO_SRC_IAT_AVG', 'DST_TO_SRC_IAT_STDDEV', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS')",0.2,0.111111111111,0.165843544137,0.231437614691
23,pilot_024,ab417b6f53007161,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,1,0.0686193130901,21.8,2,33,"('IN_BYTES', 'NUM_PKTS_UP_TO_128_BYTES', 'FLOW_DURATION_MILLISECONDS', 'MAX_IP_PKT_LEN', 'MIN_TTL')",0.497796755004,0.225631561932,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0.2,0.111111111111,0.137846043391,0.304121074652
23,pilot_024,ab417b6f53007161,structured,DoS,Benign,random_forest,DoS probability,5,5,1,0.088616688897,14,3,23,"('IN_PKTS', 'SRC_TO_DST_AVG_THROUGHPUT', 'TCP_FLAGS', 'FLOW_DURATION_MILLISECONDS', 'MAX_TTL')",0.497796755004,0.225631561932,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0.2,0.111111111111,0.178017811499,0.392749525546
24,pilot_025,aa06cee0c43b57ed,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.673167691747,25.2,6,40,"('OUT_PKTS', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'TCP_FLAGS')",7.30933235822,4.01565199382,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL', 'L7_PROTO')",0,0,0.0920970149881,0.16763596367
24,pilot_025,aa06cee0c43b57ed,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,1,1.2784440609,22.4,5,40,"('L4_DST_PORT', 'L7_PROTO', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'IN_BYTES')",7.30933235822,4.01565199382,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL', 'L7_PROTO')",0.2,0.111111111111,0.174905723018,0.318365252483
24,pilot_025,aa06cee0c43b57ed,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.05209417709,18.4,10,33,"('OUT_PKTS', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'TCP_FLAGS')",0.602871539794,0.312726590043,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'SERVER_TCP_FLAGS')",0,0,0.0864100785182,0.166580581085
24,pilot_025,aa06cee0c43b57ed,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0394249284105,22.2,14,33,"('L4_DST_PORT', 'L7_PROTO', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'IN_BYTES')",0.602871539794,0.312726590043,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SHORTEST_FLOW_PKT', 'SERVER_TCP_FLAGS')",0,0,0.0653952389657,0.126068360241
25,pilot_026,352660a53c3a2eff,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,0,0.183677122382,27.2,11,41,"('IN_PKTS', 'IN_BYTES', 'OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'PROTOCOL')",10.0488897211,7.68577316152,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_OUT', 'TCP_WIN_MAX_IN')",0,0,0.0182783498953,0.0238983272759
25,pilot_026,352660a53c3a2eff,structured,DoS,DoS,logistic_regression,DoS log-odds,5,5,1,1.49688112027,19.8,2,38,"('L4_DST_PORT', 'OUT_PKTS', 'PROTOCOL', 'FLOW_DURATION_MILLISECONDS', 'MIN_TTL')",10.0488897211,7.68577316152,"('MIN_IP_PKT_LEN', 'MIN_TTL', 'MAX_TTL', 'TCP_WIN_MAX_OUT', 'TCP_WIN_MAX_IN')",0.2,0.111111111111,0.148959851468,0.194759992107
25,pilot_026,352660a53c3a2eff,deterministic_text,DoS,Benign,random_forest,DoS probability,5,5,1,0.070689137909,19,5,44,"('IN_PKTS', 'IN_BYTES', 'OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'PROTOCOL')",0.601684863782,0.282488446949,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'OUT_PKTS')",0.2,0.111111111111,0.117485318585,0.250237270489
25,pilot_026,352660a53c3a2eff,structured,DoS,DoS,random_forest,DoS probability,5,5,2,0.116047289026,17,3,44,"('L4_DST_PORT', 'OUT_PKTS', 'PROTOCOL', 'FLOW_DURATION_MILLISECONDS', 'MIN_TTL')",0.601684863782,0.282488446949,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'DST_TO_SRC_AVG_THROUGHPUT', 'OUT_PKTS')",0.4,0.25,0.192870547377,0.410803663935
26,pilot_027,d0726e592333cfab,deterministic_text,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.115252413503,25.2,16,40,"('IN_PKTS', 'TCP_FLAGS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_IN_PKTS')",5.09862167792,3.61625199698,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0226046215593,0.0318706809148
26,pilot_027,d0726e592333cfab,structured,Benign,Benign,logistic_regression,DoS log-odds,5,5,0,0.0732819428488,30.8,17,44,"('FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'L4_SRC_PORT', 'IN_PKTS', 'RETRANSMITTED_IN_PKTS')",5.09862167792,3.61625199698,"('MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL', 'DST_TO_SRC_AVG_THROUGHPUT')",0,0,0.0143728928087,0.0202646117887
26,pilot_027,d0726e592333cfab,deterministic_text,Benign,Benign,random_forest,DoS probability,5,5,0,0.0446879383946,18.8,11,30,"('IN_PKTS', 'TCP_FLAGS', 'L4_DST_PORT', 'FLOW_DURATION_MILLISECONDS', 'RETRANSMITTED_IN_PKTS')",0.498112821232,0.242734826799,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0897144913557,0.18410188181
26,pilot_027,d0726e592333cfab,structured,Benign,Benign,random_forest,DoS probability,5,5,0,0.0336347808484,23.2,11,35,"('FLOW_DURATION_MILLISECONDS', 'L4_DST_PORT', 'L4_SRC_PORT', 'IN_PKTS', 'RETRANSMITTED_IN_PKTS')",0.498112821232,0.242734826799,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.0675244230117,0.138565945777
27,pilot_028,f0208631046ca05e,deterministic_text,Benign,DoS,logistic_regression,DoS log-odds,5,5,1,1.9398606857,28,1,44,"('FLOW_DURATION_MILLISECONDS', 'DST_TO_SRC_AVG_THROUGHPUT', 'SRC_TO_DST_IAT_MAX', 'RETRANSMITTED_OUT_PKTS', 'L4_DST_PORT')",7.20005890538,5.27429432444,"('DST_TO_SRC_AVG_THROUGHPUT', 'MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.269422891006,0.367795304239
27,pilot_028,f0208631046ca05e,structured,Benign,DoS,logistic_regression,DoS log-odds,5,5,1,1.98183115636,22.6,1,39,"('TCP_FLAGS', 'RETRANSMITTED_OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'DST_TO_SRC_AVG_THROUGHPUT', 'SRC_TO_DST_IAT_MAX')",7.20005890538,5.27429432444,"('DST_TO_SRC_AVG_THROUGHPUT', 'MIN_IP_PKT_LEN', 'SERVER_TCP_FLAGS', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.275252075351,0.375752856107
27,pilot_028,f0208631046ca05e,deterministic_text,Benign,DoS,random_forest,DoS probability,5,5,0,0.0661513005899,15.8,6,32,"('FLOW_DURATION_MILLISECONDS', 'DST_TO_SRC_AVG_THROUGHPUT', 'SRC_TO_DST_IAT_MAX', 'RETRANSMITTED_OUT_PKTS', 'L4_DST_PORT')",0.501317902739,0.232294726036,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.131954794011,0.28477314883
27,pilot_028,f0208631046ca05e,structured,Benign,DoS,random_forest,DoS probability,5,5,0,0.0755174783489,12.2,6,18,"('TCP_FLAGS', 'RETRANSMITTED_OUT_PKTS', 'FLOW_DURATION_MILLISECONDS', 'DST_TO_SRC_AVG_THROUGHPUT', 'SRC_TO_DST_IAT_MAX')",0.501317902739,0.232294726036,"('MIN_IP_PKT_LEN', 'MAX_TTL', 'MIN_TTL', 'SERVER_TCP_FLAGS', 'SHORTEST_FLOW_PKT')",0,0,0.150637904484,0.325093383038
28,pilot_029,39a2e8b52f6639c6,deterministic_text,DoS,Benign,logistic_regression,DoS log-odds,5,5,1,0.770425614546,14.8,3,23,"('L4_DST_PORT', 'IN_PKTS', 'FLOW_DURATION_MILLISECONDS', 'TCP_FLAGS', 'NUM_PKTS_UP_TO_128_BYTES')",5.03588391182,3.15337914606,"('SERVER_TCP_FLAGS', 'L7_PROTO', 'L4_DST_PORT', 'MIN_TTL', 'MAX_TTL')",0.2,0.111111111111,0.152987167305,0.244317469883
